Intake Date,Intake Time,Animal ID,Name,Species,Primary Breed,Secondary Breed,Age (Months),Size Group,Sex,Altered in Care,Altered before arrival,Intake Type,Intake Sub-Type,Intake From (Zip Code),Address Found (Zip Code),Microchip Number,Outcome Date,Outcome Time,Outcome Type,Outcome Sub-type,Zip Code
04/15/2018,06:59 pm,JHS-A-48088,Diamond,Dog,Mixed Breed (Large),Mix,60,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32277,,981020025599020,04/28/2018,03:56 pm,Adoption,On Site Adoption,32277
04/15/2018,06:09 pm,JHS-A-46001,Bee,Cat,Domestic Shorthair,Mix,64,,Female,No,Yes,Return,Return,32207,,981020023026928,07/15/2018,04:56 pm,Adoption,On Site Adoption,32207
04/15/2018,05:13 pm,JHS-A-48087,Lime,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32244,32244,981020025818715,06/02/2018,04:52 pm,Adoption,PetSmart Town Center #297,32244
04/15/2018,05:13 pm,JHS-A-48085,Pomegranate,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32244,32244,981020025614261,06/01/2018,04:58 pm,Adoption,PetSmart Town Center #297,32244
04/15/2018,05:13 pm,JHS-A-48086,Coconut,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32244,32244,981020025569459,06/02/2018,04:46 pm,Adoption,PetSmart Town Center #297,32244
04/15/2018,05:13 pm,JHS-A-48084,Kiwi,Cat,Domestic Shorthair,Mix,,,Female,To be determined,No,Stray,Drop Off,32244,32244,,04/18/2018,10:09 am,Died,Medical Issues,32244
04/15/2018,04:46 pm,JHS-A-48082,Sierra,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32256,,981020015089590,04/21/2018,10:21 am,Adoption,On Site Adoption,32256
04/15/2018,04:46 pm,JHS-A-48083,Charlotte,Cat,Domestic Longhair,Mix,36,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32256,,981020025548847,04/21/2018,10:33 am,Adoption,On Site Adoption,32256
04/15/2018,04:09 pm,JHS-A-25184,Princess,Dog,Mixed Breed (Large),Mix,59,,Female,No,Yes,Stray,Drop Off,32210,32210,017802779,04/28/2018,01:33 pm,Adoption,On Site Adoption,32210
04/15/2018,03:35 pm,JHS-A-48078,Skipper,Cat,Domestic Shorthair,Mix,,,Male,To be determined,No,Stray,Drop Off,32224,32224,,04/22/2018,10:19 am,Died,Medical Issues,32224
04/15/2018,03:35 pm,JHS-A-48080,Gilligan,Cat,Domestic Shorthair,Mix,,,Male,To be determined,No,Stray,Drop Off,32224,32224,981020025566194,06/06/2018,12:56 pm,Died,Medical Issues,32224
04/15/2018,03:35 pm,JHS-A-48081,Applesauce,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32224,32224,981020025838721,07/15/2018,01:57 pm,Adoption,PetSmart Regency #299,32224
04/15/2018,03:35 pm,JHS-A-48079,Ginger,Cat,Domestic Shorthair,Mix,,,Female,To be determined,No,Stray,Drop Off,32224,32224,,05/11/2018,09:27 am,Died,Medical Issues,32224
04/15/2018,03:20 pm,JHS-A-48077,Packer,Cat,Domestic Shorthair,Mix,84,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,,,981020025608242,05/07/2018,02:58 pm,Adoption,PetSmart Southside #300,
04/15/2018,02:20 pm,JHS-A-47421,Mirella,Dog,Mixed Breed (Small),Mix,145,,Female,No,Yes,Return,Return,32256,,981020025373849,04/25/2018,05:24 pm,Adoption,On Site Adoption,32256
08/21/2018,09:15 pm,JHS-A-51436,Marsha,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Stray,Drop Off,32224,32224,,10/03/2018,02:49 pm,feral/wildlife,Returned to Field,32224
08/21/2018,08:32 pm,JHS-A-51435,Sparky,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32205,32205,981020025783357,09/22/2018,06:34 pm,Adoption,PetSmart Southside #300,32205
08/21/2018,08:22 pm,JHS-A-47451,Danny Boy,Dog,Mixed Breed (Large),Mix,29,Medium (20-59),Male,No,Yes,Stray,Drop Off,32246,32246,981020025377638,08/22/2018,03:59 pm,Return to Owner/Guardian,By Other (specify in memo),32246
08/21/2018,08:20 pm,JHS-A-51434,Tiger,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32257,,981020025044684,08/24/2018,05:40 pm,Adoption,On Site Adoption,32257
08/21/2018,07:33 pm,JHS-A-36293,Zoey,Dog,Mixed Breed (Large),Mix,40,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32277,,981020015380356,11/25/2018,12:32 pm,Adoption,On Site Adoption,32277
08/21/2018,06:43 pm,JHS-A-51433,Franny,Cat,Domestic Medium Hair,Mix,2,,Female,No,Yes,Stray,Drop Off,32246,32246,981020027440492,08/30/2018,07:43 pm,Adoption,On Site Adoption,32246
08/21/2018,06:29 pm,JHS-A-51432,Rosita,Dog,Mixed Breed (Small),Mix,2,,Female,No,Yes,Stray,Drop Off,32254,32254,981020027448669,08/22/2018,03:19 pm,Adoption,On Site Adoption,32254
08/21/2018,06:02 pm,JHS-A-51431,Henry,Cat,Domestic Shorthair,Mix,5,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32226,,981020025930513,09/09/2018,03:27 pm,Adoption,On Site Adoption,32226
08/21/2018,06:02 pm,JHS-A-51430,Duke,Cat,Domestic Shorthair,Mix,4,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32226,,981020025784869,08/28/2018,02:42 pm,Adoption,PetSmart Southside #300,32226
08/21/2018,05:43 pm,JHS-A-51429,Bullseye,Dog,Mixed Breed (Medium),Mix,2,,Male,To be determined,No,Stray,Drop Off,32233,32224,,08/22/2018,09:30 am,Died,Medical Issues,32224
08/21/2018,05:31 pm,JHS-A-51428,Charleston,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32216,32216,981020029291076,10/31/2018,04:27 pm,Adoption,On Site Adoption,32216
08/21/2018,05:02 pm,JHS-A-51427,Mac,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Stray,Drop Off,32225,32225,981020025813714,09/02/2018,04:23 pm,Adoption,On Site Adoption,32225
08/21/2018,04:59 pm,JHS-A-55015,Shrimp,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Stray,Drop Off,,32202,981020027450188,09/24/2018,02:45 pm,feral/wildlife,Returned to Field,32202
08/21/2018,04:56 pm,JHS-A-51425,Nugget,Dog,Mixed Breed (Small),Mix,36,,Male,No,Yes,Stray,Drop Off,32277,32277,981020025925251,08/27/2018,12:36 pm,Adoption,On Site Adoption,32277
08/21/2018,03:47 pm,JHS-A-51424,Tidbit,Cat,Domestic Shorthair,Mix,1,,Female,No,Yes,Stray,Drop Off,32225,32211,981020025915795,09/18/2018,05:31 pm,Adoption,On Site Adoption,32211
08/21/2018,02:36 pm,JHS-A-51423,Ace,Dog,Mixed Breed (Medium),Mix,24,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32210,,981020011606136,08/25/2018,12:38 pm,Adoption,On Site Adoption,32210
08/21/2018,01:48 pm,JHS-A-51422,Nala,Cat,Domestic Shorthair,Mix,108,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32068,,981020027434887,09/29/2018,01:46 pm,Adoption,On Site Adoption,32068
08/21/2018,01:24 pm,JHS-A-51421,Wink,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32216,32216,981020027439960,10/03/2018,07:17 pm,Adoption,On Site Adoption,32216
07/26/2018,08:32 pm,JHS-A-50521,Ziggy,Dog,Mixed Breed (Small),Mix,6,,Male,No,Yes,Return,Return,32207,,981020027437515,07/26/2018,06:34 pm,Adoption,On Site Adoption,32207
07/26/2018,08:26 pm,JHS-A-50889,Eddy,Dog,Mixed Breed (Small),Mix,12,,Male,No,Yes,Transfer In,Transfer,-,,981020025794210,07/27/2018,08:20 pm,Adoption,On Site Adoption,
07/26/2018,06:03 pm,JHS-A-50888,Precious,Dog,Mixed Breed (Medium),Mix,35,,Female,No,Yes,Stray,Drop Off,32256,32256,981020017236546,08/03/2018,06:16 pm,Adoption,On Site Adoption,32256
07/26/2018,05:43 pm,JHS-A-50887,Zina,Dog,Mixed Breed (Small),Mix,108,,Female,No,Yes,Transfer In,Transfer,-,,981020025810603,08/07/2018,02:30 pm,Adoption,On Site Adoption,
07/26/2018,05:43 pm,JHS-A-50885,Charles,Dog,Mixed Breed (Small),Mix,12,,Male,No,Yes,Transfer In,Transfer,-,,981020025613430,07/28/2018,04:43 pm,Adoption,On Site Adoption,
07/26/2018,05:43 pm,JHS-A-13995,Suzie,Dog,Mixed Breed (Small),Mix,132,,Female,No,Yes,Transfer In,Transfer,-,,0A123C4441,07/28/2018,10:46 am,Adoption,On Site Adoption,
07/26/2018,05:43 pm,JHS-A-50886,Marley,Dog,Mixed Breed (Medium),Mix,108,,Male,No,Yes,Transfer In,Transfer,-,,981010001882706,08/02/2018,04:45 pm,Adoption,On Site Adoption,
07/26/2018,05:43 pm,JHS-A-50883,Francine,Dog,Mixed Breed (Medium),Mix,24,,Female,No,Yes,Transfer In,Transfer,-,,981020025580387,07/27/2018,02:41 pm,Adoption,On Site Adoption,
07/26/2018,05:43 pm,JHS-A-50884,Benni,Dog,Mixed Breed (Small),Mix,48,,Male,No,Yes,Transfer In,Transfer,-,,981020025789926,07/27/2018,04:27 pm,Adoption,On Site Adoption,
07/26/2018,05:43 pm,JHS-A-47037,Sydney,Dog,Mixed Breed (Large),Mix,29,,Female,No,Yes,Transfer In,Transfer,-,,981020025030379,08/06/2018,05:21 pm,Adoption,On Site Adoption,
07/26/2018,05:43 pm,JHS-A-30890,Munk,Dog,Mixed Breed (Small),Mix,46,,Male,No,Yes,Transfer In,Transfer,-,,981020013106106,07/27/2018,02:49 pm,Adoption,On Site Adoption,
07/26/2018,05:14 pm,JHS-A-50881,Sweety,Cat,Domestic Shorthair,Mix,2,,Female,To be determined,No,Stray,Drop Off,32225,32225,981020025861567,07/31/2018,06:37 pm,Died,Medical Issues,32225
07/26/2018,05:14 pm,JHS-A-50882,Honey,Cat,Domestic Shorthair,Mix,2,,Female,No,Yes,Stray,Drop Off,32225,32225,981020025878771,08/17/2018,04:13 pm,Adoption,On Site Adoption,32225
07/26/2018,04:49 pm,JHS-A-50880,Toby,Dog,Mixed Breed (Medium),Mix,60,,Male,No,Yes,Stray,Drop Off,32246,32246,982000364083621,08/02/2018,12:10 pm,Adoption,On Site Adoption,32246
07/26/2018,04:08 pm,JHS-A-50660,Scuttle,Dog,Mixed Breed (Medium),Mix,4,,Male,No,Yes,Return,Return,32224,,981020023819886,07/26/2018,01:44 pm,Adoption,On Site Adoption,32224
07/26/2018,04:06 pm,JHS-A-50879,Wallace,Dog,Mixed Breed (Large),Mix,8,,Male,No,Yes,Stray,Drop Off,32205,32205,981020025803048,07/30/2018,07:03 pm,Adoption,On Site Adoption,32205
07/26/2018,04:01 pm,JHS-A-50878,Moose,Cat,Domestic Medium Hair,Mix,,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025815310,08/21/2018,12:49 pm,Adoption,On Site Adoption,32216
07/26/2018,04:01 pm,JHS-A-50877,Brownie,Cat,Domestic Medium Hair,Mix,,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025873684,08/21/2018,12:36 pm,Adoption,On Site Adoption,32216
06/22/2018,07:26 pm,JHS-A-50041,Nadia,Dog,Mixed Breed (Medium),Mix,24,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32082,,981020025614662,06/29/2018,05:11 pm,Adoption,On Site Adoption,32082
06/22/2018,07:14 pm,JHS-A-50040,Juice,Dog,Mixed Breed (Large),Mix,72,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32210,,,06/28/2018,06:11 pm,Adoption,On Site Adoption,32210
06/22/2018,07:12 pm,JHS-A-50039,Carmen,Cat,Domestic Shorthair,Mix,1,,Female,No,Yes,Stray,Drop Off,32211,32211,981020025830270,08/05/2018,03:35 pm,Adoption,On Site Adoption,32211
06/22/2018,06:25 pm,JHS-A-50038,Mollie,Cat,Domestic Longhair,Mix,36,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32082,,47074C6778,07/05/2018,01:37 pm,Adoption,On Site Adoption,32082
06/22/2018,06:09 pm,JHS-A-50037,Casa,Cat,Domestic Medium Hair,Mix,2,,Male,No,Yes,Stray,Drop Off,32224,32224,981020027452090,07/13/2018,07:02 pm,Adoption,On Site Adoption,32224
06/22/2018,06:02 pm,JHS-A-49657,Mary Elizabeth,Cat,Domestic Shorthair,Mix,60,,Female,No,Yes,Return,Return,32225,,981020027432341,06/26/2018,07:35 pm,Adoption,On Site Adoption,32225
06/22/2018,05:38 pm,JHS-A-50036,Bingo,Cat,Domestic Shorthair,Mix,1,,Female,No,Yes,Stray,Drop Off,32218,32218,981020025588129,08/31/2018,07:28 pm,Adoption,On Site Adoption,32218
06/22/2018,05:22 pm,JHS-A-50035,Tim Volpe,Dog,Mixed Breed (Medium),Mix,24,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32233,,981020023005216,06/25/2018,05:43 pm,Adoption,On Site Adoption,32233
06/22/2018,05:09 pm,JHS-A-50034,Meredith Grey,Cat,Domestic Shorthair,Mix,3,,Female,No,Yes,Stray,Drop Off,32233,32233,981020023825546,07/01/2018,12:53 pm,Adoption,On Site Adoption,32233
06/22/2018,04:35 pm,JHS-A-50033,Pisces,Dog,Mixed Breed (Medium),Mix,23,,Female,No,Yes,Stray,Drop Off,,32216,981020025816254,07/13/2018,02:17 pm,Adoption,On Site Adoption,32216
06/22/2018,04:24 pm,JHS-A-50032,Butter,Dog,Mixed Breed (Small),Mix,59,,Female,No,Yes,Stray,Drop Off,32206,32206,981020025594515,06/29/2018,07:02 pm,Adoption,On Site Adoption,32206
06/22/2018,04:18 pm,JHS-A-48723,Phoenix,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Return,Return,32216,,981020025566817,06/25/2018,04:35 pm,Adoption,On Site Adoption,32216
06/22/2018,04:17 pm,JHS-A-50031,Peanut,Dog,Mixed Breed (Small),Mix,48,,Male,No,Yes,Stray,Drop Off,32206,32206,982000409859420,06/22/2018,05:59 pm,Return to Owner/Guardian,By Other (specify in memo),32206
06/22/2018,03:59 pm,JHS-A-50030,Monica,Cat,Domestic Shorthair,Mix,1,,Female,No,Yes,Stray,Drop Off,32207,32207,981020025883954,07/31/2018,03:43 pm,Adoption,On Site Adoption,32207
06/22/2018,03:48 pm,JHS-A-50029,Buffy,Dog,Mixed Breed (Medium),Mix,23,Medium (20-59),Female,No,Yes,Owner/Guardian Surrender,By Appointment,32205,,981020023361801,06/23/2018,12:52 pm,Adoption,On Site Adoption,32205
06/22/2018,03:06 pm,JHS-A-50028,Prim,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Stray,Drop Off,32256,32256,981020025804637,07/07/2018,03:40 pm,Adoption,On Site Adoption,32256
06/22/2018,02:50 pm,JHS-A-16088,Chloe,Cat,Domestic Shorthair,Mix,91,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32210,,0A126E6656,07/26/2018,07:09 pm,Adoption,On Site Adoption,32210
06/22/2018,12:44 pm,JHS-A-50027,Poinsettia,Dog,Mixed Breed (Medium),Mix,5,,Female,No,Yes,Stray,Drop Off,32206,32206,981020023814640,06/25/2018,06:25 pm,Adoption,On Site Adoption,32206
06/22/2018,11:49 am,JHS-A-50026,Blueberry,Cat,Domestic Shorthair,Mix,,,Female,To be determined,No,Stray,Drop Off,32211,32211,,07/02/2018,06:16 pm,Died,Medical Issues,32211
06/22/2018,11:00 am,JHS-A-50025,Blue,Dog,Mixed Breed (Large),Mix,23,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32210,,981020025573951,07/06/2018,02:20 pm,Adoption,On Site Adoption,32210
07/13/2018,09:02 pm,JHS-A-47416,Marshall,Dog,Mixed Breed (Large),Mix,28,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32221,,981020025108993,07/26/2018,07:12 pm,Adoption,On Site Adoption,32221
07/13/2018,08:27 pm,JHS-A-50553,Mago,Dog,Mixed Breed (Large),Mix,1,,Female,No,Yes,Stray,Drop Off,32210,32210,981020025378167,07/25/2018,03:20 pm,Adoption,On Site Adoption,32210
07/13/2018,08:27 pm,JHS-A-50557,Aspartame,Dog,Mixed Breed (Large),Mix,1,,Male,No,Yes,Stray,Drop Off,32210,32210,981020025594394,07/27/2018,05:46 pm,Adoption,On Site Adoption,32210
07/13/2018,08:27 pm,JHS-A-50554,Toews,Dog,Mixed Breed (Large),Mix,1,,Male,No,Yes,Stray,Drop Off,32210,32210,981020025857981,07/26/2018,12:26 pm,Adoption,On Site Adoption,32210
07/13/2018,08:27 pm,JHS-A-50556,Riboflavin,Dog,Mixed Breed (Large),Mix,1,,Male,No,Yes,Stray,Drop Off,32210,32210,981020025864673,07/27/2018,05:06 pm,Adoption,On Site Adoption,32210
07/13/2018,08:27 pm,JHS-A-50555,Fructose,Dog,Mixed Breed (Large),Mix,1,,Female,No,Yes,Stray,Drop Off,32210,32210,981020025800223,07/27/2018,04:32 pm,Adoption,On Site Adoption,32210
07/13/2018,07:48 pm,JHS-A-50552,Lucky,Cat,Domestic Shorthair,Mix,1,,Male,To be determined,No,Stray,Drop Off,32225,32225,981020025813330,07/15/2018,03:41 pm,Died,Medical Issues,32225
07/13/2018,07:15 pm,JHS-A-50551,Candice,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Stray,Drop Off,32246,32246,981020025852903,08/04/2018,04:36 pm,Adoption,On Site Adoption,32246
07/13/2018,06:51 pm,JHS-A-40846,Harrison,Dog,Mixed Breed (Large),Mix,22,,Male,No,Yes,Return,Return,32219,,981020019895091,07/23/2018,12:37 pm,Adoption,On Site Adoption,32219
07/13/2018,06:11 pm,JHS-A-50549,Bruno,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32207,,981020025871892,07/26/2018,03:50 pm,Adoption,On Site Adoption,32207
07/13/2018,06:11 pm,JHS-A-50550,Rosemary,Cat,Domestic Shorthair,Mix,60,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32207,,981020025350264,10/14/2018,05:51 pm,Transfer Out,DIsaster Relief,32207
07/13/2018,05:23 pm,JHS-A-46820,Rufus,Dog,Mixed Breed (Large),Mix,41,,Male,No,Yes,Stray,Drop Off,32211,32211,981020025429383,07/19/2018,02:04 pm,Return to Owner/Guardian,By Other (specify in memo),32211
07/13/2018,04:09 pm,JHS-A-50545,Cloudy,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32216,32216,981020025881380,08/28/2018,06:04 pm,Adoption,PetSmart Town Center #297,32216
07/13/2018,04:09 pm,JHS-A-50548,Stormy,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32216,32216,981020025882623,09/09/2018,01:49 pm,Adoption,Fairground Mega Event,32216
07/13/2018,04:09 pm,JHS-A-50546,Windy,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025881749,09/01/2018,02:26 pm,Adoption,PetSmart Town Center #297,32216
07/13/2018,04:09 pm,JHS-A-50547,Sunny,Cat,Domestic Shorthair,Mix,,,Male,To be determined,No,Stray,Drop Off,32216,32216,981020025799135,09/06/2018,04:43 pm,Euthanasia,Medical Issues,32216
07/13/2018,03:41 pm,JHS-A-50544,Magic,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32246,32246,981020025851548,09/14/2018,03:38 pm,Adoption,PetSmart Beaches,32246
07/13/2018,03:21 pm,JHS-A-50543,Hemi,Cat,Domestic Shorthair,Mix,60,,Male,No,Yes,Stray,Drop Off,32225,32225,0A122B4617,08/10/2018,07:22 pm,Adoption,On Site Adoption,32225
07/13/2018,02:29 pm,JHS-A-50542,Bertha,Cat,Domestic Shorthair,Mix,90,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32221,,981020025853186,09/24/2018,01:28 pm,Adoption,On Site Adoption,32221
07/13/2018,02:29 pm,JHS-A-50541,Beluga,Cat,Domestic Shorthair,Mix,66,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32221,,981020025601585,07/22/2018,05:31 pm,Adoption,On Site Adoption,32221
07/13/2018,02:20 pm,JHS-A-50540,Muffin,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32224,32250,981020027425525,08/27/2018,05:54 pm,Adoption,On Site Adoption,32250
07/13/2018,02:10 pm,JHS-A-50539,Marvin,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32256,32256,981020025893158,08/19/2018,12:22 pm,Adoption,PetSmart Southside #300,32256
07/13/2018,02:10 pm,JHS-A-50538,Maize,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32256,32256,981020023848448,08/19/2018,12:22 pm,Adoption,PetSmart Southside #300,32256
07/13/2018,01:58 pm,JHS-A-50537,Creek,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32259,32259,981020025828949,08/25/2018,11:45 am,Adoption,On Site Adoption,32259
07/13/2018,01:32 pm,JHS-A-50536,Rein,Cat,Domestic Shorthair,Mix,156,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020025808525,09/09/2018,04:56 pm,Adoption,Fairground Mega Event,32246
07/13/2018,01:32 pm,JHS-A-50535,Racer,Cat,Domestic Shorthair,Mix,156,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020025795550,07/15/2018,03:44 pm,Adoption,On Site Adoption,32246
07/13/2018,01:01 pm,JHS-A-50534,Goldie,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32225,32225,981020025875556,08/26/2018,12:48 pm,Adoption,On Site Adoption,32225
07/13/2018,12:40 pm,JHS-A-50533,Blueberry,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,981020025872537,07/14/2018,03:10 pm,Adoption,On Site Adoption,32211
08/27/2018,09:31 pm,JHS-A-51595,Boomer,Dog,Mixed Breed (Large),Mix,1,,Male,No,Yes,Stray,Drop Off,32210,32210,981020027538792,08/29/2018,05:18 pm,Adoption,On Site Adoption,32210
08/27/2018,09:31 pm,JHS-A-51596,Liberty PA,Dog,Mixed Breed (Large),Mix,1,Medium (20-59),Female,No,Yes,Stray,Drop Off,32210,32210,981020027467388,08/30/2018,05:06 pm,Adoption,On Site Adoption,32210
08/27/2018,09:00 pm,JHS-A-50439,Bandit,Cat,Domestic Medium Hair,Mix,3,,Male,No,Yes,Return,Return,32095,,981020025841337,08/29/2018,06:40 pm,Adoption,On Site Adoption,32095
08/27/2018,08:12 pm,JHS-A-51594,Kap,Cat,Domestic Shorthair,Mix,24,,Male,No,Yes,Stray,Drop Off,32210,32210,,10/22/2018,02:39 pm,feral/wildlife,Returned to Field,32210
08/27/2018,06:57 pm,JHS-A-51593,Tootsie,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32226,32226,981020025925034,10/21/2018,03:29 pm,Adoption,PetSmart Town Center #297,32226
08/27/2018,06:52 pm,JHS-A-51592,Willow,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32226,32226,981020025899244,10/17/2018,06:53 pm,Adoption,On Site Adoption,32226
08/27/2018,06:50 pm,JHS-A-51591,Gizmo,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32226,32226,981020025907135,10/21/2018,03:55 pm,Adoption,PetSmart Town Center #297,32226
08/27/2018,06:47 pm,JHS-A-51590,Boo,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32226,32226,981020027426160,10/17/2018,06:34 pm,Adoption,On Site Adoption,32226
08/27/2018,06:34 pm,JHS-A-51587,Lee,Cat,Domestic Shorthair,Mix,1,,Female,No,Yes,Stray,Drop Off,32216,32216,981020027441371,10/06/2018,12:14 pm,Adoption,On Site Adoption,32216
08/27/2018,06:34 pm,JHS-A-51588,Twain,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025917086,10/06/2018,12:47 pm,Adoption,On Site Adoption,32216
08/27/2018,06:34 pm,JHS-A-51583,Moore,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32216,32216,981020027463728,10/04/2018,04:08 pm,Adoption,On Site Adoption,32216
08/27/2018,06:34 pm,JHS-A-51585,Orwell,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025924535,10/05/2018,12:29 pm,Adoption,On Site Adoption,32216
08/27/2018,06:34 pm,JHS-A-51584,Woolf,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32216,32216,981020027437741,10/04/2018,06:55 pm,Adoption,On Site Adoption,32216
08/27/2018,06:34 pm,JHS-A-51586,Faulkner,Cat,Domestic Shorthair,Mix,1,,Male,No,Yes,Stray,Drop Off,32216,32216,981020025879058,10/05/2018,01:26 pm,Adoption,On Site Adoption,32216
08/27/2018,06:34 pm,JHS-A-51589,Jane Austen,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Stray,Drop Off,32216,32216,981020027523880,11/17/2018,01:28 pm,Adoption,On Site Adoption,32216
08/27/2018,05:27 pm,JHS-A-51582,Toast,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32218,32218,981020027521592,10/14/2018,04:59 pm,Adoption,On Site Adoption,32218
08/27/2018,05:27 pm,JHS-A-51580,Crunch,Cat,Domestic Shorthair,Mix,,,Female,No,Yes,Stray,Drop Off,32218,32218,981020025898965,10/11/2018,06:41 pm,Adoption,On Site Adoption,32218
08/27/2018,05:27 pm,JHS-A-51581,Cinnamon,Cat,Domestic Shorthair,Mix,,,Male,No,Yes,Stray,Drop Off,32218,32218,981020029126210,10/14/2018,04:59 pm,Adoption,On Site Adoption,32218
08/27/2018,05:08 pm,JHS-A-51579,Ingmar,Cat,Domestic Shorthair,Mix,3,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020027455520,08/31/2018,03:39 pm,Adoption,On Site Adoption,32207
08/27/2018,05:03 pm,JHS-A-51578,Spooky Duke,Cat,Domestic Shorthair,Mix,3,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020027423079,09/01/2018,05:18 pm,Adoption,On Site Adoption,32207
08/27/2018,04:58 pm,JHS-A-51577,Otter,Cat,Domestic Shorthair,Mix,3,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020027412478,08/31/2018,03:03 pm,Adoption,On Site Adoption,32207
08/27/2018,04:46 pm,JHS-A-51576,Tucker,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Stray,Drop Off,32233,32233,981020025919126,08/29/2018,05:23 pm,Adoption,On Site Adoption,32233
08/27/2018,04:28 pm,JHS-A-51575,Chickie,Cat,Domestic Shorthair,Mix,,,Female,To be determined,No,Stray,Drop Off,32246,32246,,08/28/2018,10:12 am,Euthanasia,Medical Issues,32246
08/27/2018,04:11 pm,JHS-A-51532,Ruby Roo,Dog,Mixed Breed (Small),Mix,84,,Female,No,Yes,Return,Return,32073,,985121008134789,08/27/2018,03:09 pm,Adoption,On Site Adoption,32073
