Intake Date,Intake Time,Animal ID,Name,Species,Primary Breed,Secondary Breed,Age (Months),Size Group,Sex,Altered in Care,Altered before arrival,Intake Type,Intake Sub-Type,Intake From (Zip Code),Address Found (Zip Code),Microchip Number,Outcome Date,Outcome Time,Outcome Type,Outcome Sub-type,Zip Code
04/09/2021,03:49 pm,JHS-A-75867,Macho,Cat,Domestic Shorthair,,42,,Male,Yes,No,Stray,No ID,32216,32256,,05/09/2021,05:09 pm,feral/wildlife,Returned to Field,32256
04/09/2021,03:19 pm,JHS-A-75866,Quinn,Cat,Domestic Shorthair,,18,,Female,Yes,No,Owner/Guardian Surrender,Housing Issues- Walk In,32208,,981020041541097,04/13/2021,10:59 am,Adoption,On Site Adoption,32208
04/09/2021,01:26 pm,JHS-A-75865,Chanel,Dog,Mixed Breed (Small),,36,Small (1-19),Female,Yes,No,Stray,Microchipped,32216,32216,956000012652167,04/12/2021,12:10 pm,Return to Owner/Guardian,By Microchip,32216
04/09/2021,11:01 am,JHS-A-75864,Oakley,Cat,Domestic Shorthair,,38,,Female,No,Yes,Owner/Guardian Surrender,Pets Don't Get Along- By Appt,32257,,981020041487304,04/09/2021,02:26 pm,Adoption,On Site Adoption,32257
04/09/2021,10:27 am,JHS-A-75863,Bilmuri,Dog,Mixed Breed (Small),,4,Medium (20-59),Male,Yes,No,Stray,No ID,32211,32211,981020041509787,04/13/2021,10:14 am,Adoption,On Site Adoption,32211
04/09/2021,09:29 am,JHS-A-75862,Mickey,Dog,Mixed Breed (Small),,4,Small (1-19),Female,Yes,No,Stray,No ID,32225,32206,981020041455537,04/13/2021,09:21 am,Adoption,On Site Adoption,32206
04/09/2021,09:29 am,JHS-A-75861,Minnie,Dog,Mixed Breed (Small),,3,Small (1-19),Female,Yes,No,Stray,No ID,32225,32206,981020039438416,04/13/2021,03:03 pm,Adoption,On Site Adoption,32206
04/09/2021,09:09 am,JHS-A-75860,Abby,Dog,Mixed Breed (Small),,24,Small (1-19),Female,Yes,No,Owner/Guardian Surrender,Pets Don't Get Along- By Appt,32081,,981020041480423,04/10/2021,01:26 pm,Adoption,On Site Adoption,32081
04/21/2021,05:24 pm,JHS-A-75941,Yarda,Dog,Mixed Breed (Medium),,36,Medium (20-59),Male,No,Yes,Return,Pet Health Issues,32208,,981020041412204,04/28/2021,12:05 pm,Adoption,On Site Adoption,32208
04/21/2021,04:19 pm,JHS-A-76199,Winter,Cat,Domestic Shorthair,,14,,Female,Yes,No,Stray,No ID,32216,32216,981020041515441,06/23/2021,03:16 pm,feral/wildlife,Returned to Field,32216
04/21/2021,04:10 pm,JHS-A-76198,Cooper,Dog,Mixed Breed (Large),,48,Large (60-99),Male,No,No,Stray,No ID,32218,32226,981020041501463,04/23/2021,09:22 am,Transfer Out,Transfer,32226
04/21/2021,04:05 pm,JHS-A-75803,Jasper,Dog,Mixed Breed (Medium),,64,Large (60-99),Male,Yes,No,Stray,Microchipped,32257,32256,981020041494792,04/29/2021,11:54 am,Adoption,On Site Adoption,32256
04/21/2021,04:02 pm,JHS-A-76197,Brownie,Dog,Mixed Breed (Large),,38,Large (60-99),Male,Yes,No,Owner/Guardian Surrender,Housing Issues- By Appt,32068,,981020041470235,04/26/2021,02:34 pm,Adoption,On Site Adoption,32068
04/21/2021,03:52 pm,JHS-A-76196,Bishi,Cat,Domestic Shorthair,,1,,Male,Yes,No,Stray,No ID,32224,32225,981020041429677,05/28/2021,01:07 pm,Adoption,PetSmart Town Center #297,32225
04/21/2021,03:51 pm,JHS-A-75072,Scar,Cat,Domestic Medium Hair,,13,,Male,Yes,No,Return,Pet Health Issues,32207,,981020039456910,04/23/2021,10:19 am,Adoption,On Site Adoption,32207
04/21/2021,03:47 pm,JHS-A-76195,Pepsi,Cat,Domestic Shorthair,,14,,Female,Yes,No,Stray,No ID,32216,32246,982126059835174,04/28/2021,10:13 am,Return to Owner/Guardian,By Microchip,32246
04/21/2021,03:33 pm,JHS-A-76194,Sunflower,Cat,Domestic Shorthair,,3,,Female,No,Yes,Stray,No ID,32257,32257,,04/27/2021,11:00 am,feral/wildlife,Returned to Field,32257
04/21/2021,03:16 pm,JHS-A-75025,Kovu,Dog,Mixed Breed (Medium),,13,Medium (20-59),Male,Yes,No,Return,Return,32254,,981020039394272,05/05/2021,09:43 am,Adoption,On Site Adoption,32254
04/21/2021,02:49 pm,JHS-A-42180,Buddy,Cat,Domestic Shorthair,Mix,95,,Male,No,Yes,Owner/Guardian Surrender,Pet Health Issues- Walk In,32256,,981020021600226,04/26/2021,12:33 pm,Adoption,On Site Adoption,32256
04/21/2021,02:13 pm,JHS-A-76193,Myspace,Cat,Domestic Medium Hair,,2,,Male,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041476906,06/07/2021,11:49 am,Adoption,On Site Adoption,32211
04/21/2021,02:12 pm,JHS-A-76192,Reddit,Cat,Domestic Medium Hair,,2,,Male,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041450340,06/07/2021,02:28 pm,Adoption,On Site Adoption,32211
04/21/2021,02:11 pm,JHS-A-76191,Instagram,Cat,Domestic Medium Hair,,2,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041412732,06/07/2021,10:23 am,Adoption,On Site Adoption,32211
04/21/2021,02:11 pm,JHS-A-76190,Facebook,Cat,Domestic Medium Hair,,2,,Male,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041450619,06/09/2021,03:52 pm,Adoption,On Site Adoption,32211
04/21/2021,02:10 pm,JHS-A-76189,Snapchat,Cat,Domestic Medium Hair,,2,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041455414,06/07/2021,01:34 pm,Adoption,On Site Adoption,32211
04/21/2021,02:09 pm,JHS-A-76188,TikTok,Cat,Domestic Medium Hair,,2,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041492414,06/07/2021,12:57 pm,Adoption,On Site Adoption,32211
04/21/2021,01:19 pm,JHS-A-76187,Sammich,Cat,Domestic Shorthair,,,,Male,No,No,Stray,No ID,32073,32073,,04/21/2021,10:54 am,Euthanasia,Failure to Thrive,32073
04/21/2021,01:19 pm,JHS-A-76186,Salad,Cat,Domestic Shorthair,,,,Female,No,No,Stray,No ID,32073,32073,981020041519089,04/22/2021,06:57 am,Died,Died in Foster (Use specific Subtype if known),32073
04/21/2021,01:19 pm,JHS-A-76185,Soup,Cat,Domestic Shorthair,,,,Female,No,No,Stray,No ID,32073,32073,981020041431222,04/22/2021,08:32 am,Died,Failure to Thrive,32073
04/21/2021,01:05 pm,JHS-A-76184,Sara,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,No ID,32225,32211,981020041449090,04/23/2021,11:24 am,Adoption,On Site Adoption,32211
04/21/2021,01:05 pm,JHS-A-76183,Tegan,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,No ID,32225,32211,981020041451053,04/23/2021,11:11 am,Adoption,On Site Adoption,32211
04/21/2021,11:43 am,JHS-A-76182,Danielle,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,Drop Off,32216,32216,981020041471887,04/24/2021,08:53 am,Euthanasia,Medical/Unhealthy/Untreatable,32216
04/21/2021,09:51 am,JHS-A-76178,Checkers,Cat,Domestic Shorthair,,7,,Female,No,Yes,Owner/Guardian Surrender,Housing Issues- By Appt,32068,,981020037041246,04/22/2021,09:56 am,Adoption,On Site Adoption,32068
04/21/2021,09:48 am,JHS-A-76177,Betty Boop,Cat,Domestic Shorthair,,7,,Female,No,Yes,Owner/Guardian Surrender,Housing Issues- By Appt,32068,,981020037707868,04/21/2021,02:05 pm,Adoption,On Site Adoption,32068
02/07/2021,01:29 pm,JHS-A-74429,Athena,Dog,Mixed Breed (Medium),,12,Medium (20-59),Female,No,Yes,Stray,Microchipped,32207,32207,981020037884404,02/12/2021,10:41 am,Return to Owner/Guardian,By Facebook Group,32207
02/07/2021,12:56 pm,JHS-A-74428,Zeus,Dog,Mixed Breed (Large),,60,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,No Time For- By Appt,32068,,982000364978919,02/19/2021,03:53 pm,Adoption,On Site Adoption,32068
02/07/2021,12:17 pm,JHS-A-53028,Oak,Dog,Mixed Breed (Small),Mix,63,Small (1-19),Male,No,Yes,Stray,Microchipped,32205,32219,981020029129436,02/14/2021,01:22 pm,Adoption,On Site Adoption,32219
02/07/2021,12:13 pm,JHS-A-74427,T-Mac,Dog,Mixed Breed (Medium),,72,Medium (20-59),Male,No,Yes,Stray,Microchipped,32217,32207,982000365107450,02/07/2021,11:22 am,Return to Owner/Guardian,By Other (specify in memo),32207
02/07/2021,11:42 am,JHS-A-74426,Jalapeno Cheeseball,Dog,Mixed Breed (Large),,18,Large (60-99),Male,Yes,No,Stray,No ID,32277,32209,981020039394235,02/22/2021,12:17 pm,Adoption,On Site Adoption,32209
02/07/2021,11:18 am,JHS-A-74425,Bad Boy,Dog,Mixed Breed (Small),,8,Small (1-19),Male,Yes,No,Owner/Guardian Surrender,PSN Boarding,32216,,981020039438024,03/28/2021,08:48 am,Adoption,On Site Adoption,32216
02/07/2021,11:17 am,JHS-A-74424,Tootie,Dog,Mixed Breed (Small),,8,Small (1-19),Female,Yes,No,Owner/Guardian Surrender,PSN Boarding,32216,,981020039460691,03/28/2021,12:58 pm,Adoption,On Site Adoption,32216
04/16/2021,05:01 pm,JHS-A-76057,Blueberry Pancake,Cat,Domestic Shorthair,,10,,Female,No,No,Stray,Rabies Tag,32211,32256,,04/19/2021,12:57 pm,feral/wildlife,Returned to Field,32256
04/16/2021,03:29 pm,JHS-A-48881,Boba,Cat,Domestic Shorthair,Mix,35,,Female,No,Yes,Owner/Guardian Surrender,No Time For- By Appt,32233,,981020025371940,04/18/2021,08:58 am,Adoption,On Site Adoption,32233
04/16/2021,03:21 pm,JHS-A-28471,Waino,Cat,Domestic Shorthair,Mix,83,,Male,No,Yes,Owner/Guardian Surrender,No Time For- By Appt,32256,,981020011675031,04/18/2021,01:27 pm,Adoption,On Site Adoption,32256
04/16/2021,02:10 pm,JHS-A-76055,Burst,Cat,Domestic Medium Hair,,1,,Male,Yes,No,Stray,No ID,32225,32227,981020039865851,05/18/2021,11:27 am,Adoption,On Site Adoption,32227
04/16/2021,02:10 pm,JHS-A-76054,Star,Cat,Domestic Medium Hair,,1,,Male,Yes,No,Stray,No ID,32225,32227,981020039885561,05/18/2021,10:47 am,Adoption,On Site Adoption,32227
04/16/2021,02:09 pm,JHS-A-76053,Tilly,Dog,Mixed Breed (Medium),,60,Medium (20-59),Female,No,Yes,Stray,No ID,32254,32254,981020039926421,04/22/2021,11:01 am,Adoption,On Site Adoption,32254
04/16/2021,01:35 pm,JHS-A-76052,Frank,Dog,Mixed Breed (Medium),,12,Medium (20-59),Male,Yes,No,Stray,No ID,32206,32205,981020041529705,04/22/2021,10:27 am,Adoption,On Site Adoption,32205
04/16/2021,01:05 pm,JHS-A-76051,Sally,Cat,Domestic Shorthair,,48,,Female,No,Yes,Owner/Guardian Surrender,Housing Issues- Walk In,32233,,842527886,04/29/2021,12:30 pm,Adoption,On Site Adoption,32233
04/16/2021,12:42 pm,JHS-A-73502,Oppa,Dog,Mixed Breed (Medium),,28,Small (1-19),Male,No,Yes,Owner/Guardian Surrender,Owner Health Issues- By Appt,32277,,900079000835908,04/16/2021,03:11 pm,Adoption,On Site Adoption,32277
04/16/2021,12:36 pm,JHS-A-76050,Einstein,Cat,Domestic Shorthair,,1,,Male,Yes,No,Stray,Abandoned,32216,32250,981020039907363,05/07/2021,03:06 pm,Adoption,On Site Adoption,32250
04/16/2021,11:05 am,JHS-A-73772,Christyn,Cat,Domestic Shorthair,,5,,Male,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32246,,981020037158108,04/16/2021,11:17 am,Adoption,On Site Adoption,32246
04/16/2021,11:04 am,JHS-A-73769,Marian,Cat,Domestic Shorthair,,5,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32246,,981020037164374,04/16/2021,11:14 am,Adoption,On Site Adoption,32246
04/16/2021,11:04 am,JHS-A-73768,Chloe,Cat,Domestic Shorthair,,5,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32246,,981020037203526,04/17/2021,08:35 am,Adoption,On Site Adoption,32246
04/16/2021,10:12 am,JHS-A-76049,Sammie,Dog,Mixed Breed (Small),,118,Small (1-19),Male,No,Yes,Owner/Guardian Surrender,Owner Health Issues- By Appt,32225,,981020011677614,04/17/2021,08:03 am,Adoption,On Site Adoption,32225
04/16/2021,09:16 am,JHS-A-76048,Cyclone,Dog,Mixed Breed (Medium),,36,Medium (20-59),Male,Yes,No,Stray,No ID,32244,32244,981020041510433,05/08/2021,07:26 am,Adoption,On Site Adoption,32244
04/16/2021,08:40 am,JHS-A-75534,Rover,Dog,Mixed Breed (Medium),,24,Medium (20-59),Male,Yes,No,Return,Housing Issues,32217,,981020039444571,04/18/2021,12:30 pm,Adoption,On Site Adoption,32217
04/06/2021,05:34 pm,JHS-A-75816,Ivy,Dog,Mixed Breed (Small),,4,Medium (20-59),Female,Yes,No,Stray,No ID,32210,32277,981020041498543,04/09/2021,02:47 pm,Adoption,On Site Adoption,32277
04/06/2021,04:51 pm,JHS-A-75815,May-Bee,Cat,Domestic Shorthair,,24,,Female,Yes,No,Stray,No ID,32244,32244,,04/14/2021,08:32 pm,feral/wildlife,Returned to Field,32244
04/06/2021,04:02 pm,JHS-A-75814,Remi,Dog,Mixed Breed (Large),,14,Large (60-99),Male,Yes,No,Stray,No ID,32211,32211,981020041484092,04/13/2021,06:35 pm,Adoption,On Site Adoption,32211
04/06/2021,03:35 pm,JHS-A-75813,Tamu,Cat,Domestic Shorthair,,11,,Male,Yes,No,Stray,No ID,32216,53063,981020041610547,04/20/2021,05:40 pm,feral/wildlife,Returned to Field,53063
04/06/2021,01:18 pm,JHS-A-75812,Martin,Cat,Domestic Shorthair,,1,,Male,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020039873414,04/08/2021,04:19 pm,Adoption,On Site Adoption,32211
04/06/2021,01:18 pm,JHS-A-75811,Maserati,Cat,Domestic Shorthair,,1,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041421774,04/20/2021,06:22 pm,Adoption,On Site Adoption,32211
04/06/2021,01:17 pm,JHS-A-75810,Aston,Cat,Domestic Shorthair,,1,,Male,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041481983,04/27/2021,06:07 pm,Adoption,On Site Adoption,32211
04/06/2021,01:17 pm,JHS-A-75809,Ferrari,Cat,Domestic Shorthair,,1,,Male,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041535201,04/09/2021,11:09 am,Adoption,On Site Adoption,32211
04/06/2021,01:17 pm,JHS-A-75808,Porche,Cat,Domestic Shorthair,,1,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041445072,04/20/2021,04:06 pm,Adoption,On Site Adoption,32211
04/06/2021,01:16 pm,JHS-A-75807,BMW,Cat,Domestic Shorthair,,1,,Female,Yes,No,Owner/Guardian Surrender,No Time For- By Appt,32211,,981020041412747,04/27/2021,01:07 pm,Adoption,On Site Adoption,32211
04/06/2021,12:56 pm,JHS-A-75806,Charlie,Dog,Mixed Breed (Large),,78,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32095,,981020041473653,04/09/2021,01:09 pm,Adoption,On Site Adoption,32095
04/06/2021,12:50 pm,JHS-A-75805,Becky,Dog,Mixed Breed (Medium),,26,Medium (20-59),Female,Yes,No,Stray,No ID,32211,32211,981020041516003,04/12/2021,12:18 pm,Adoption,On Site Adoption,32211
04/06/2021,12:13 pm,JHS-A-75804,Sugar,Dog,Mixed Breed (Medium),,27,Medium (20-59),Female,No,Yes,Transfer In,Transfer,32583,,981020039565809,04/13/2021,12:34 pm,Adoption,On Site Adoption,32583
04/06/2021,12:13 pm,JHS-A-75803,Jasper,Dog,Mixed Breed (Medium),,63,Large (60-99),Male,Yes,No,Transfer In,Transfer,32583,,981020041494792,04/10/2021,10:59 am,Adoption,On Site Adoption,32583
04/06/2021,12:13 pm,JHS-A-75802,Slinky,Dog,"Hound, Basset",,48,Medium (20-59),Male,No,Yes,Transfer In,Transfer,32583,,900139000513054,04/06/2021,06:13 pm,Adoption,On Site Adoption,32583
04/06/2021,12:13 pm,JHS-A-75801,Zeb,Dog,Mixed Breed (Medium),,101,Medium (20-59),Male,Yes,No,Transfer In,Transfer,32583,,981020037883899,04/07/2021,03:55 pm,Adoption,On Site Adoption,32583
04/06/2021,12:13 pm,JHS-A-75800,Tulip,Dog,"Hound, Bloodhound",,24,Medium (20-59),Female,Yes,No,Transfer In,Transfer,32583,,981020041507169,04/10/2021,11:26 am,Adoption,On Site Adoption,32583
04/06/2021,10:41 am,JHS-A-73681,Tipkins,Cat,Domestic Shorthair,,5,,Male,Yes,No,Owner/Guardian Surrender,Pet Health Issues- Walk In,32226,,981020037926846,04/06/2021,02:40 pm,Adoption,On Site Adoption,32226
04/06/2021,10:39 am,JHS-A-75799,Harold,Dog,Mixed Breed (Large),,48,Small (1-19),Male,Yes,No,Transfer In,Transfer,32063,,981020039442991,04/09/2021,01:35 pm,Adoption,On Site Adoption,32063
04/06/2021,10:39 am,JHS-A-75798,Cloudy,Dog,Mixed Breed (Medium),,24,Small (1-19),Female,Yes,No,Transfer In,Transfer,32063,,981020039458043,04/09/2021,06:55 pm,Adoption,On Site Adoption,32063
04/06/2021,10:39 am,JHS-A-75797,Ham Sandwich III,Dog,Mixed Breed (Medium),,72,Small (1-19),Male,Yes,No,Transfer In,Transfer,32063,,981020039463990,04/08/2021,12:59 pm,Adoption,On Site Adoption,32063
04/06/2021,10:39 am,JHS-A-75796,Reba,Dog,Mixed Breed (Large),,60,Large (60-99),Female,Yes,No,Transfer In,Transfer,32063,,981020037885873,04/09/2021,04:06 pm,Adoption,On Site Adoption,32063
04/06/2021,10:23 am,JHS-A-75795,Black Bean,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,No ID,32219,32219,981020039412185,05/06/2021,07:16 pm,Adoption,On Site Adoption,32219
04/06/2021,10:22 am,JHS-A-75794,Pinto Bean,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,No ID,32219,32219,981020039895035,05/04/2021,02:50 pm,Adoption,PetSmart Town Center #297,32219
04/06/2021,10:22 am,JHS-A-75793,Navy Bean,Cat,Domestic Shorthair,,1,,Male,Yes,No,Stray,No ID,32219,32219,981020041444315,04/30/2021,04:39 pm,Adoption,On Site Adoption,32219
04/06/2021,10:22 am,JHS-A-75792,Kidney Bean,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,No ID,32219,32219,981020041517591,05/04/2021,02:39 pm,Adoption,PetSmart Town Center #297,32219
04/06/2021,10:22 am,JHS-A-75791,Lima Bean,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,No ID,32219,32219,981020041474123,05/06/2021,04:02 pm,Adoption,On Site Adoption,32219
04/06/2021,10:21 am,JHS-A-75790,Soybean,Cat,Domestic Shorthair,,1,,Female,Yes,No,Stray,No ID,32219,32219,981020041446550,05/06/2021,04:28 pm,Adoption,On Site Adoption,32219
04/06/2021,09:25 am,JHS-A-75789,Citrine,Dog,Mixed Breed (Small),,1,Medium (20-59),Male,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32211,,981020039392986,04/20/2021,12:56 pm,Adoption,On Site Adoption,32211
04/06/2021,09:25 am,JHS-A-75788,Onyx,Dog,Mixed Breed (Small),,1,Small (1-19),Male,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32211,,981020039391512,04/20/2021,12:58 pm,Adoption,On Site Adoption,32211
04/06/2021,09:24 am,JHS-A-75787,Topaz,Dog,Mixed Breed (Small),,1,Small (1-19),Male,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32211,,981020039466222,04/28/2021,07:19 pm,Adoption,On Site Adoption,32211
04/06/2021,09:23 am,JHS-A-75786,Opal,Dog,Mixed Breed (Small),,1,Small (1-19),Female,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32211,,981020039495825,04/28/2021,12:20 pm,Adoption,On Site Adoption,32211
04/06/2021,09:23 am,JHS-A-75785,Pearl,Dog,Mixed Breed (Medium),,1,Medium (20-59),Female,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32211,,981020039429571,04/20/2021,06:57 pm,Adoption,On Site Adoption,32211
04/06/2021,09:22 am,JHS-A-75784,Jade,Dog,Mixed Breed (Small),,1,Medium (20-59),Female,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32211,,981020039422612,04/20/2021,06:57 pm,Adoption,On Site Adoption,32211
04/06/2021,09:21 am,JHS-A-75783,Amethyst,Dog,Mixed Breed (Medium),,48,Medium (20-59),Female,Yes,No,Owner/Guardian Surrender,Financial Issues- By Appt,32211,,981020039430538,04/09/2021,04:15 pm,Adoption,On Site Adoption,32211
04/26/2021,05:35 pm,JHS-A-76361,Tink,Cat,Domestic Shorthair,,36,,Female,Yes,Unknown,Stray,No ID,32221,32221,981020041497279,06/17/2021,01:06 pm,Adoption,On Site Adoption,32221
04/26/2021,05:20 pm,JHS-A-76360,Crunch,Cat,Domestic Shorthair,,,,Male,Yes,No,Stray,No ID,32234,32234,981020041483306,06/13/2021,02:18 pm,Adoption,On Site Adoption,32234
04/26/2021,05:20 pm,JHS-A-76359,Nestle,Cat,Domestic Shorthair,,,,Female,Yes,No,Stray,No ID,32234,32234,981020039925649,06/13/2021,02:17 pm,Adoption,On Site Adoption,32234
04/26/2021,05:19 pm,JHS-A-76358,Coffee,Cat,Domestic Shorthair,,,,Male,Yes,No,Stray,No ID,32234,32234,981020041513125,06/13/2021,10:46 am,Adoption,On Site Adoption,32234
04/26/2021,05:18 pm,JHS-A-76357,Donut,Cat,Domestic Shorthair,,12,,Female,Yes,No,Stray,No ID,32234,32234,,06/12/2021,03:25 pm,feral/wildlife,Released to Wild,32234
04/26/2021,04:51 pm,JHS-A-62546,Polly,Dog,Mixed Breed (Large),Mix,99,Medium (20-59),Female,No,Yes,Stray,No ID,32254,32254,981020013116207,05/04/2021,11:19 am,Adoption,On Site Adoption,32254
04/26/2021,04:30 pm,JHS-A-75938,Hoss,Dog,Mixed Breed (Medium),,24,Medium (20-59),Male,No,Yes,Return,Pets Dont Get Along,32244,,981020039878539,05/06/2021,10:54 am,Adoption,On Site Adoption,32244
04/26/2021,03:15 pm,JHS-A-76356,Bo,Dog,Mixed Breed (Medium),,59,Medium (20-59),Male,No,Yes,Stray,No ID,32209,32209,981020039917516,05/05/2021,03:46 pm,Adoption,On Site Adoption,32209
04/26/2021,03:10 pm,JHS-A-76355,Roxy,Dog,Mixed Breed (Medium),,24,Medium (20-59),Female,No,Yes,Owner/Guardian Surrender,Financial Issues- By Appt,32226,,981020041430607,04/29/2021,03:03 pm,Adoption,On Site Adoption,32226
04/26/2021,01:41 pm,JHS-A-76354,Maui,Cat,Domestic Shorthair,,5,,Male,Yes,No,Stray,No ID,32218,32218,,04/29/2021,03:44 pm,feral/wildlife,Returned to Field,32218
04/26/2021,01:41 pm,JHS-A-76353,Tahiti,Cat,Domestic Shorthair,,5,,Male,Yes,No,Stray,No ID,32218,32218,,04/29/2021,03:44 pm,feral/wildlife,Returned to Field,32218
04/26/2021,01:30 pm,JHS-A-76352,Winston,Cat,Domestic Shorthair,,12,,Male,Yes,No,Stray,No ID,32207,32207,981020041547891,05/13/2021,01:12 pm,Adoption,On Site Adoption,32207
04/26/2021,01:11 pm,JHS-A-76351,Berry,Cat,Domestic Shorthair,,,,Female,No,No,Stray,No ID,32246,32246,,05/04/2021,11:30 am,Euthanasia,Failure to Thrive,32246
04/26/2021,01:11 pm,JHS-A-76350,Coconut,Cat,Domestic Shorthair,,,,Female,Yes,No,Stray,No ID,32246,32246,981020041465148,07/02/2021,09:22 am,Adoption,On Site Adoption,32246
04/26/2021,01:02 pm,JHS-A-76349,Cheezit,Cat,Domestic Shorthair,,1,,Male,No,No,Stray,No ID,32226,32226,9810200415196369,04/27/2021,09:13 am,Euthanasia,Failure to Thrive,32226
04/26/2021,12:39 pm,JHS-A-76348,Peony,Dog,Mixed Breed (Small),,48,Small (1-19),Female,Yes,No,Stray,No ID,32246,32216,981020041504827,04/28/2021,12:59 pm,Return to Owner/Guardian,By JHS Website,32216
04/26/2021,11:35 am,JHS-A-76347,Witten,Dog,Mixed Breed (Large),,24,Large (60-99),Male,Yes,No,Stray,No ID,32327,32205,981020041422057,04/29/2021,02:36 pm,Return to Owner/Guardian,By Facebook Group,32205
04/26/2021,10:21 am,JHS-A-76345,Rita,Cat,Domestic Shorthair,,10,,Female,Yes,No,Owner/Guardian Surrender,Pets Don't Get Along- By Appt,32046,,981020041437703,04/28/2021,03:30 pm,Adoption,On Site Adoption,32046
04/26/2021,10:17 am,JHS-A-76344,Emu,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,No ID,32218,32218,981020041432349,05/04/2021,12:25 pm,Adoption,PetSmart Beaches,32218
04/26/2021,10:17 am,JHS-A-76343,Finch,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,No ID,32218,32218,981020041502459,05/04/2021,12:27 pm,Adoption,PetSmart Beaches,32218
04/26/2021,10:16 am,JHS-A-76342,Sparrow,Cat,Domestic Shorthair,,2,,Female,Yes,No,Stray,No ID,32218,32218,981020041482136,05/18/2021,02:55 pm,Adoption,PetSmart Beaches,32218
04/26/2021,10:16 am,JHS-A-76341,Owl,Cat,Domestic Shorthair,,2,,Male,Yes,No,Stray,No ID,32218,32218,981020041441054,05/18/2021,03:04 pm,Adoption,PetSmart Beaches,32218
04/26/2021,10:14 am,JHS-A-76340,Parrot,Cat,Domestic Shorthair,,2,,Male,Yes,No,Stray,No ID,32218,32221,981020041480127,04/30/2021,02:14 pm,Adoption,On Site Adoption,32221
04/26/2021,09:05 am,JHS-A-71267,Callie,Dog,Mixed Breed (Medium),,51,Medium (20-59),Female,No,Yes,Owner/Guardian Surrender,Pets Don't Get Along- By Appt,32250,,982126057997623,05/03/2021,01:38 pm,Adoption,On Site Adoption,32250
04/26/2021,07:25 am,JHS-A-76339,Spider,Cat,Domestic Shorthair,,14,,Unknown,Yes,Unknown,Stray,Abandoned,32216,32216,,04/27/2021,11:00 am,feral/wildlife,Returned to Field,32216
04/12/2021,05:30 pm,JHS-A-75933,Sauce,Cat,Domestic Shorthair,,,Medium (20-59),Female,No,No,Stray,No ID,32211,32211,,04/15/2021,04:46 am,Died,Failure to Thrive,32211
04/12/2021,05:29 pm,JHS-A-75932,Honey Roasted BBQ,Cat,Domestic Shorthair,,24,Medium (20-59),Female,Yes,No,Stray,No ID,32211,32211,,04/21/2021,11:00 am,feral/wildlife,Returned to Field,32211
04/12/2021,04:59 pm,JHS-A-75931,Arthur,Dog,Mixed Breed (Small),,84,Small (1-19),Male,Yes,No,Stray,No ID,32246,32246,981020039582223,04/18/2021,07:42 am,Adoption,On Site Adoption,32246
04/12/2021,04:22 pm,JHS-A-75930,Blossom,Dog,Mixed Breed (Small),,5,Small (1-19),Female,Yes,No,Stray,No ID,32216,32216,98102003987636,04/14/2021,10:11 am,Adoption,On Site Adoption,32216
04/12/2021,04:13 pm,JHS-A-43893,Motown,Cat,Domestic Shorthair,Mix,45,,Female,No,Yes,Owner/Guardian Surrender,Housing Issues- By Appt,32223,,981020023374548,04/12/2021,02:59 pm,Adoption,On Site Adoption,32223
