Intake Date,Intake Time,Animal ID,Name,Species,Primary Breed,Secondary Breed,Age (Months),Size Group,Sex,Altered in Care,Altered before arrival,Intake Type,Intake Sub-Type,Intake From (Zip Code),Address Found (Zip Code),Microchip Number,Outcome Date,Outcome Time,Outcome Type,Outcome Sub-type,Zip Code
02/09/2019,03:03 pm,JHS-A-54840,Maximilian,Dog,Mixed Breed (Small),Mix,120,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,30043,,4B7F014831,02/12/2019,06:54 pm,Adoption,On Site Adoption,30043
02/09/2019,02:30 pm,JHS-A-54839,Kaiden,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Stray,Drop Off,32207,32207,981020029415040,02/24/2019,10:40 am,Adoption,On Site Adoption,32207
02/09/2019,01:20 pm,JHS-A-54412,Hercules,Dog,Mixed Breed (Large),Mix,18,,Male,No,Yes,Return,Return,32225,,981020029468626,02/09/2019,02:41 pm,Adoption,On Site Adoption,32225
02/09/2019,01:12 pm,JHS-A-54838,Tyson,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Stray,Drop Off,32225,32225,981020029470249,02/16/2019,10:54 am,Transfer Out,Transfer,32225
01/20/2019,06:33 pm,JHS-A-54546,Monet,Cat,Domestic Shorthair,Mix,4,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32277,,981020029493060,01/25/2019,02:52 pm,Adoption,On Site Adoption,32277
01/20/2019,06:06 pm,JHS-A-54545,Alfred,Dog,Mixed Breed (Small),Mix,95,,Male,No,Yes,Stray,Drop Off,32246,32246,981020029602993,01/26/2019,02:34 pm,Adoption,On Site Adoption,32246
01/20/2019,06:02 pm,JHS-A-54544,Belfire,Cat,Domestic Shorthair,Mix,60,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32225,,981020029531153,01/26/2019,11:33 am,Adoption,On Site Adoption,32225
01/20/2019,05:46 pm,JHS-A-54543,fredrick,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32256,,981020029650875,01/26/2019,04:10 pm,Adoption,On Site Adoption,32256
01/20/2019,04:59 pm,JHS-A-54542,Megatron,Dog,Mixed Breed (Small),Mix,36,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32068,,981020029485015,01/23/2019,04:26 pm,Adoption,On Site Adoption,32068
01/20/2019,04:57 pm,JHS-A-54541,Cinderella,Cat,Domestic Shorthair,Mix,5,,Female,No,Yes,Owner/Guardian Surrender,By Appointment,32225,,981020029498303,01/26/2019,05:41 pm,Adoption,On Site Adoption,32225
01/20/2019,03:57 pm,JHS-A-54540,Persimmon,Cat,Domestic Shorthair,Mix,12,,Male,No,Yes,Stray,Drop Off,32211,32211,981020027395344,02/01/2019,02:03 pm,Adoption,On Site Adoption,32211
01/20/2019,03:51 pm,JHS-A-54539,Berry,Cat,Domestic Shorthair,Mix,3,,Male,No,Yes,Stray,Drop Off,32221,32221,981020029527006,01/25/2019,04:40 pm,Adoption,On Site Adoption,32221
01/20/2019,03:37 pm,JHS-A-54538,Valentine,Cat,Domestic Shorthair,Mix,2,,Male,No,Yes,Stray,Drop Off,32277,32277,981020029464904,01/24/2019,06:24 pm,Adoption,On Site Adoption,32277
01/20/2019,03:22 pm,JHS-A-52591,Lillian,Cat,Domestic Shorthair,Mix,5,,Female,No,Yes,Return,Return,32246,,981020029499669,01/21/2019,04:56 pm,Adoption,PetSmart Southside #300,32246
01/20/2019,03:20 pm,JHS-A-54537,Pedro,Cat,Domestic Shorthair,Mix,10,,Male,No,Yes,Stray,Drop Off,32258,32258,981020029469648,01/31/2019,07:31 pm,Transfer Out,Transfer,32258
01/20/2019,03:19 pm,JHS-A-54536,Camelot,Dog,Mixed Breed (Medium),Mix,84,,Female,No,Yes,Stray,Drop Off,32211,32211,981020029514235,02/04/2019,12:31 pm,Adoption,On Site Adoption,32211
01/20/2019,02:58 pm,JHS-A-54535,Montley PA,Dog,Mixed Breed (Medium),Mix,36,Medium (20-59),Male,No,Yes,Stray,Drop Off,32221,32221,981020029510148,01/27/2019,02:21 pm,Adoption,On Site Adoption,32221
01/20/2019,02:32 pm,JHS-A-54534,Brady,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32219,,985112009655355,02/06/2019,12:26 pm,Adoption,On Site Adoption,32219
01/20/2019,02:24 pm,JHS-A-54533,Armani,Cat,Domestic Shorthair,Mix,5,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32256,,981020029623399,01/22/2019,05:34 pm,Adoption,On Site Adoption,32256
01/20/2019,02:23 pm,JHS-A-54359,Kyla,Dog,Mixed Breed (Medium),Mix,12,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32205,,981020025868833,01/24/2019,03:39 pm,Adoption,On Site Adoption,32205
01/20/2019,01:38 pm,JHS-A-54532,Vladimir,Cat,Domestic Shorthair,Mix,4,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32222,,981020029594635,01/28/2019,05:58 pm,Adoption,PetSmart Southside #300,32222
01/20/2019,01:38 pm,JHS-A-54530,Carrie,Cat,Domestic Shorthair,Mix,3,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32222,,981020029545266,01/26/2019,06:15 pm,Adoption,PetSmart Southside #300,32222
01/20/2019,01:38 pm,JHS-A-54531,Emma,Cat,Domestic Shorthair,Mix,4,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32222,,981020029584586,01/26/2019,06:22 pm,Adoption,PetSmart Southside #300,32222
01/21/2019,07:14 pm,JHS-A-54558,Jasmine,Cat,Domestic Shorthair,Mix,7,,Female,No,Yes,Stray,Drop Off,32256,32256,981020029483699,02/01/2019,02:40 pm,Adoption,On Site Adoption,32256
01/21/2019,06:33 pm,JHS-A-54557,Ava,Cat,Domestic Shorthair,Mix,8,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32224,,981020029481610,02/02/2019,01:03 pm,Adoption,On Site Adoption,32224
01/21/2019,06:00 pm,JHS-A-54556,Archibald,Dog,Mixed Breed (Medium),Mix,6,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32224,,990000002874437,01/22/2019,03:46 pm,Adoption,On Site Adoption,32224
01/21/2019,05:43 pm,JHS-A-42470,Vinny,Dog,Mixed Breed (Medium),Mix,43,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32068,,981020019913718,01/25/2019,04:46 pm,Adoption,On Site Adoption,32068
01/21/2019,05:38 pm,JHS-A-54554,Charlie,Cat,Domestic Shorthair,Mix,35,,Female,No,Yes,Stray,Abandoned,,32216,981020015389176,01/26/2019,11:07 am,Adoption,On Site Adoption,32216
01/21/2019,05:38 pm,JHS-A-54555,River,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Stray,Abandoned,,32216,981020029530899,01/31/2019,03:48 pm,Adoption,PetSmart Town Center #297,32216
01/21/2019,05:01 pm,JHS-A-42327,Cassie,Dog,Mixed Breed (Large),Mix,115,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32219,,017625107,02/10/2019,01:47 pm,Adoption,On Site Adoption,32219
01/21/2019,03:38 pm,JHS-A-54552,JR,Cat,Domestic Medium Hair,Mix,24,,Male,No,Yes,Stray,Drop Off,32257,32257,981020029499594,01/26/2019,06:39 pm,Adoption,PetSmart Town Center #297,32257
01/21/2019,03:38 pm,JHS-A-54553,Queen,Cat,Domestic Shorthair,Mix,3,,Female,No,Yes,Stray,Drop Off,32257,32257,981020029497336,01/27/2019,06:10 pm,Adoption,PetSmart Southside #300,32257
01/21/2019,03:38 pm,JHS-A-54550,Luther,Cat,Domestic Medium Hair,Mix,3,,Male,No,Yes,Stray,Drop Off,32257,32257,981020029533624,01/22/2019,04:22 pm,Adoption,On Site Adoption,32257
01/21/2019,03:38 pm,JHS-A-54551,Martin,Cat,Domestic Medium Hair,Mix,3,,Male,No,Yes,Stray,Drop Off,32257,32257,981020029600963,01/23/2019,12:29 pm,Adoption,On Site Adoption,32257
01/21/2019,02:58 pm,JHS-A-54549,Odat,Dog,Mixed Breed (Small),Mix,132,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32277,,981020029406832,01/23/2019,03:13 pm,Adoption,On Site Adoption,32277
01/21/2019,01:53 pm,JHS-A-54548,Timber,Dog,Mixed Breed (Small),Mix,168,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32250,,985112001094906,01/23/2019,03:12 pm,Adoption,On Site Adoption,32250
01/21/2019,12:49 pm,JHS-A-54547,Daniel,Cat,Domestic Shorthair,Mix,24,,Male,No,Yes,Stray,Drop Off,,32216,,01/21/2019,10:45 am,Euthanasia,Medical Issues,32216
01/29/2019,08:35 pm,JHS-A-45688,Ruby,Cat,Domestic Shorthair,Mix,86,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32207,,981020021359925,02/23/2019,08:59 am,Adoption,On Site Adoption,32207
01/29/2019,08:02 pm,JHS-A-54702,Tesla,Dog,Mixed Breed (Large),Mix,47,,Male,No,Yes,Stray,Drop Off,32246,32246,981020029416829,02/14/2019,05:37 pm,Adoption,On Site Adoption,32246
01/29/2019,08:02 pm,JHS-A-53386,Rainey,Dog,Mixed Breed (Large),Mix,38,,Female,No,Yes,Stray,Drop Off,32250,32250,900164001128117,02/15/2019,12:21 pm,Adoption,On Site Adoption,32250
01/29/2019,07:49 pm,JHS-A-54701,Blackjack,Cat,Domestic Shorthair,Mix,35,,Female,No,Yes,Stray,Drop Off,32246,32246,981020029434935,02/23/2019,03:21 pm,Adoption,On Site Adoption,32246
01/29/2019,07:46 pm,JHS-A-54700,Draco,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32228,,982000410811725,02/22/2019,11:23 am,Adoption,On-site Adoption,32228
01/29/2019,07:23 pm,JHS-A-46273,Sylvanas,Dog,Mixed Breed (Large),Mix,49,,Female,No,Yes,Stray,Drop Off,32246,32246,981020023334452,02/21/2019,12:21 pm,Euthanasia,Medical/Unhealthy/Untreatable,32246
01/29/2019,06:58 pm,JHS-A-51086,Atlantic,Dog,Mixed Breed (Medium),Mix,6,,Male,No,Yes,Return,Return,32256,,981020025885347,02/05/2019,07:01 pm,Adoption,On Site Adoption,32256
01/29/2019,06:30 pm,JHS-A-54699,Soot,Cat,Domestic Shorthair,Mix,3,,Male,To be determined,No,Stray,Drop Off,32082,32082,,01/30/2019,04:41 pm,Euthanasia,Medical Issues,32082
01/29/2019,06:28 pm,JHS-A-54698,Bella Roo,Dog,Mixed Breed (Large),Mix,48,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,982126054119663,02/02/2019,03:14 pm,Adoption,On Site Adoption,32211
01/29/2019,05:45 pm,JHS-A-54697,Miles,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Stray,Drop Off,32211,32211,981020029456236,02/10/2019,03:29 pm,Adoption,PetSmart Southside #300,32211
01/29/2019,05:41 pm,JHS-A-54696,Dianna,Dog,Mixed Breed (Large),Mix,59,,Female,No,Yes,Stray,Drop Off,32258,32258,981020029413535,02/27/2019,02:45 pm,Adoption,On Site Adoption,32258
01/29/2019,05:32 pm,JHS-A-54695,Osiris,Cat,Domestic Shorthair,Mix,71,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,981020029539755,02/10/2019,02:03 pm,Adoption,On Site Adoption,32211
01/29/2019,05:32 pm,JHS-A-54694,Bastet,Cat,Domestic Shorthair,Mix,48,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,981020029512696,04/14/2019,12:37 pm,Adoption,On Site Adoption,32211
01/29/2019,04:18 pm,JHS-A-54693,Phantom,Cat,Domestic Shorthair,Mix,11,,Unknown,No,Yes,Stray,Drop Off,32224,32224,,02/12/2019,02:54 pm,feral/wildlife,Returned to Field,32224
01/29/2019,04:08 pm,JHS-A-54692,Ashland,Dog,Mixed Breed (Large),Mix,60,,Female,No,Yes,Stray,Drop Off,32208,32208,981020029539909,02/08/2019,02:44 pm,Adoption,On Site Adoption,32208
01/29/2019,04:01 pm,JHS-A-54691,Bentley,Dog,Mixed Breed (Medium),Mix,36,,Male,No,Yes,Stray,Drop Off,32225,32225,985113000085350,02/08/2019,12:27 pm,Adoption,On Site Adoption,32225
01/29/2019,04:01 pm,JHS-A-54690,Bruce Wayne,Dog,Mixed Breed (Large),Mix,48,Large (60-99),Male,No,Yes,Stray,Drop Off,32225,32225,981020017761774,03/07/2019,04:45 pm,Adoption,On Site Adoption,32225
01/29/2019,03:16 pm,JHS-A-54689,Coco,Cat,Domestic Shorthair,Mix,120,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32257,,981020029395211,02/06/2019,03:17 pm,Adoption,On Site Adoption,32257
01/29/2019,02:22 pm,JHS-A-54688,Allie,Cat,Domestic Shorthair,Mix,156,,Female,No,Yes,Stray,Drop Off,32224,32224,981020029432009,02/23/2019,11:41 am,Adoption,On-site Adoption,32224
01/29/2019,02:16 pm,JHS-A-53228,Bashful,Dog,Mixed Breed (Medium),Mix,14,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32221,,981020027634552,02/13/2019,01:17 pm,Adoption,On Site Adoption,32221
01/29/2019,01:30 pm,JHS-A-43958,Nigel,Dog,Mixed Breed (Large),Mix,41,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020021725922,01/29/2019,11:01 am,Return to Owner/Guardian,By Other (specify in memo),32246
01/31/2019,10:33 pm,JHS-A-54537,Pedro,Cat,Domestic Shorthair,Mix,10,,Male,No,Yes,Stray,Drop Off,32259,32259,981020029469648,02/12/2019,02:53 pm,feral/wildlife,Returned to Field,32259
01/31/2019,09:37 pm,JHS-A-54726,Tizzy,Cat,Domestic Shorthair,Mix,24,,Male,No,Yes,Stray,Drop Off,32210,32210,981020029465807,02/14/2019,03:16 pm,Adoption,On Site Adoption,32210
01/31/2019,09:14 pm,JHS-A-54725,Diesel,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Stray,Drop Off,32068,32068,981020019767348,02/02/2019,02:00 pm,Return to Owner/Guardian,By Other (specify in memo),32068
01/31/2019,09:13 pm,JHS-A-54257,Stanford,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Return,Return,32246,,985112010576688,02/05/2019,06:47 pm,Adoption,On Site Adoption,32246
01/31/2019,08:13 pm,JHS-A-54724,Octavius,Dog,Mixed Breed (Large),Mix,47,,Male,No,Yes,Stray,Drop Off,32256,32256,0A136E2212,02/02/2019,12:34 pm,Return to Owner/Guardian,By Other (specify in memo),32256
01/31/2019,07:32 pm,JHS-A-54723,Isabelle,Dog,Mixed Breed (Small),Mix,23,,Female,No,Yes,Stray,Drop Off,32210,32210,941000019859114,02/05/2019,07:28 pm,Adoption,On Site Adoption,32210
01/31/2019,07:28 pm,JHS-A-54719,Parker,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32244,,981020029464709,03/02/2019,08:44 am,Adoption,On Site Adoption,32244
01/31/2019,07:28 pm,JHS-A-54721,Peyton,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32244,,981020029414615,02/05/2019,04:28 pm,Adoption,On Site Adoption,32244
01/31/2019,07:28 pm,JHS-A-54720,Quinnie,Cat,Domestic Shorthair,Mix,48,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32244,,981020029421239,02/02/2019,02:03 pm,Adoption,On Site Adoption,32244
01/31/2019,07:28 pm,JHS-A-54722,Amari,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32244,,981020029464475,02/08/2019,01:15 pm,Adoption,On Site Adoption,32244
01/31/2019,06:55 pm,JHS-A-54718,Carmen,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Stray,Drop Off,32246,32246,981020029440484,02/06/2019,07:00 pm,Adoption,On Site Adoption,32246
01/31/2019,06:14 pm,JHS-A-54717,Honey,Cat,Domestic Shorthair,Mix,5,,Female,No,Yes,Stray,Drop Off,32246,32246,981020029406454,02/08/2019,03:05 pm,Adoption,PetSmart Southside #300,32246
01/31/2019,01:56 pm,JHS-A-54715,Luigi,Cat,Domestic Shorthair,Mix,5,,Male,No,Yes,Stray,Drop Off,32209,32209,981020029444302,02/06/2019,03:25 pm,Adoption,PetSmart Town Center #297,32209
01/31/2019,01:56 pm,JHS-A-54716,Mario,Cat,Domestic Shorthair,Mix,5,,Male,No,Yes,Stray,Drop Off,32209,32209,981020029431595,02/09/2019,03:10 pm,Adoption,PetSmart Southside #300,32209
01/31/2019,12:17 pm,JHS-A-54714,Rocket,Dog,Mixed Breed (Medium),Mix,3,,Male,No,Yes,Stray,Drop Off,,32216,981020029439295,02/06/2019,06:28 pm,Adoption,On Site Adoption,32216
01/04/2019,08:37 pm,JHS-A-54294,Kane,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,,,981020029446486,02/09/2019,09:48 am,Return to Owner/Guardian,By Other (specify in memo),
01/04/2019,06:47 pm,JHS-A-54293,Tex,Dog,Mixed Breed (Large),Mix,96,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32225,,981020029525165,01/14/2019,06:32 pm,Adoption,On Site Adoption,32225
01/04/2019,06:36 pm,JHS-A-54292,Blu,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Stray,Drop Off,32244,32244,981020023004839,01/19/2019,03:56 pm,Adoption,On Site Adoption,32244
01/04/2019,06:35 pm,JHS-A-54291,Air Bud,Dog,Mixed Breed (Large),Mix,83,,Male,No,Yes,Stray,Drop Off,32211,32211,981020029431254,01/14/2019,12:28 pm,Adoption,On Site Adoption,32211
01/04/2019,05:32 pm,JHS-A-54290,Judo,Dog,Mixed Breed (Large),Mix,132,Large (60-99),Male,No,Yes,Owner/Guardian Surrender,By Appointment,32244,,981020029454335,01/11/2019,04:40 pm,Return to Owner/Guardian,By Other (specify in memo),32244
01/04/2019,04:22 pm,JHS-A-54289,Pam,Cat,Domestic Longhair,Mix,24,,Female,No,Yes,Stray,Drop Off,32211,32211,981020029414541,01/23/2019,05:19 pm,Adoption,On Site Adoption,32211
01/04/2019,03:07 pm,JHS-A-54288,Otis,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32258,,981020013242680,02/16/2019,02:52 pm,Adoption,On Site Adoption,32258
01/04/2019,03:07 pm,JHS-A-54287,Milo,Cat,Domestic Shorthair,Mix,36,,Male,No,Yes,Owner/Guardian Surrender,By Appointment,32258,,981020013247024,01/05/2019,12:00 pm,Adoption,On Site Adoption,32258
01/04/2019,12:53 pm,JHS-A-54286,Mischief,Dog,Mixed Breed (Medium),Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32206,,981020025376970,01/07/2019,01:27 pm,Adoption,On Site Adoption,32206
01/28/2019,09:27 pm,JHS-A-54687,Amber,Cat,Domestic Shorthair,Mix,179,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32219,,981020029451522,02/06/2019,07:35 pm,Adoption,On Site Adoption,32219
01/28/2019,09:08 pm,JHS-A-27790,Duke,Dog,Mixed Breed (Large),Mix,119,,Male,No,Yes,Stray,Drop Off,32205,32205,017604378,02/10/2019,06:26 pm,Adoption,On Site Adoption,32205
01/28/2019,08:31 pm,JHS-A-54686,Lily,Dog,Mixed Breed (Medium),Mix,4,,Female,No,Yes,Stray,Drop Off,32225,32225,981020029410634,02/02/2019,08:04 pm,Return to Owner/Guardian,By Other (specify in memo),32225
01/28/2019,08:30 pm,JHS-A-54685,Maddie,Dog,Mixed Breed (Small),Mix,120,,Female,No,Yes,Transfer In,Transfer,-,,0A14025671,01/30/2019,02:02 pm,Adoption,On Site Adoption,
01/28/2019,07:45 pm,JHS-A-54684,Yeti,Cat,Domestic Shorthair,Mix,83,,Male,No,Yes,Stray,Drop Off,32216,32216,981020029414571,02/05/2019,05:03 pm,Adoption,On Site Adoption,32216
01/28/2019,06:18 pm,JHS-A-54683,Travis,Dog,Mixed Breed (Large),Mix,24,,Male,No,Yes,Transfer In,Transfer,-,,981020027649699,02/02/2019,07:02 pm,Adoption,On Site Adoption,
01/28/2019,06:13 pm,JHS-A-54682,Pebbles,Dog,Mixed Breed (Large),Mix,48,,Female,No,Yes,Transfer In,Transfer,-,,981020027441938,02/10/2019,04:07 pm,Adoption,On Site Adoption,
01/28/2019,06:09 pm,JHS-A-54681,Viola,Cat,Domestic Shorthair,Mix,108,,Female,No,Yes,Stray,Drop Off,32246,32246,981020029465803,08/08/2019,11:08 am,Adoption,Promote a Pet,32246
01/28/2019,06:06 pm,JHS-A-54680,Lucinda,Dog,Mixed Breed (Large),Mix,48,,Female,No,Yes,Transfer In,Transfer,-,,981020027521380,02/03/2019,03:09 pm,Adoption,On Site Adoption,
01/28/2019,05:59 pm,JHS-A-54679,Keenan,Dog,Mixed Breed (Medium),Mix,24,Medium (20-59),Male,No,Yes,Transfer In,Transfer,-,,981020027654084,02/06/2019,07:21 pm,Adoption,On Site Adoption,
01/28/2019,05:38 pm,JHS-A-54678,Blue Belle,Dog,Mixed Breed (Large),Mix,48,,Female,No,Yes,Transfer In,Transfer,-,,981020027666158,02/05/2019,04:27 pm,Adoption,On Site Adoption,
01/28/2019,05:29 pm,JHS-A-54677,Muffy,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Transfer In,Transfer,-,,981020027603903,02/02/2019,02:12 pm,Adoption,On Site Adoption,
01/28/2019,05:24 pm,JHS-A-54676,Fergus,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Transfer In,Transfer,-,,981020027634642,02/03/2019,05:19 pm,Adoption,On Site Adoption,
01/28/2019,05:12 pm,JHS-A-54675,Elmira,Dog,Mixed Breed (Medium),Mix,24,,Female,No,Yes,Transfer In,Transfer,-,,981020027536788,02/06/2019,04:05 pm,Adoption,On Site Adoption,
01/28/2019,04:30 pm,JHS-A-48859,Liddy,Dog,"Retriever, Labrador","Collie, Border",44,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32244,,981020023005365,02/03/2019,05:28 pm,Adoption,On Site Adoption,32244
01/28/2019,04:06 pm,JHS-A-54356,Harlem,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Return,Return,32257,,981020015673693,02/08/2019,08:28 pm,Adoption,On Site Adoption,32257
01/28/2019,12:58 pm,JHS-A-54674,Cas,Cat,Domestic Shorthair,Mix,96,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32082,,981020029424127,02/23/2019,01:44 pm,Adoption,On-site Adoption,32082
01/28/2019,12:58 pm,JHS-A-54673,Shadow,Cat,Domestic Shorthair,Mix,48,,Female,Yes,Yes,Owner/Guardian Surrender,Walk-In Surrender,32082,,981020029538269,03/23/2019,04:50 pm,Adoption,On Site Adoption,32082
01/28/2019,12:31 pm,JHS-A-54672,Diamond,Dog,Mixed Breed (Small),Mix,108,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32209,,0A12021447,01/29/2019,03:35 pm,Adoption,On Site Adoption,32209
01/26/2019,07:08 pm,JHS-A-54665,Alleycat,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32205,,981020029393269,01/28/2019,07:15 pm,Adoption,On Site Adoption,32205
01/26/2019,06:57 pm,JHS-A-54664,Sushi,Cat,Domestic Shorthair,Mix,12,,Female,No,Yes,Stray,Drop Off,32225,32225,981020029424042,02/01/2019,05:00 pm,Adoption,On Site Adoption,32225
01/26/2019,05:42 pm,JHS-A-54662,Margie,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,981020029409617,03/11/2019,12:31 pm,Adoption,On Site Adoption,32211
01/26/2019,05:42 pm,JHS-A-54661,Nora,Cat,Domestic Shorthair,Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,981020029539299,02/23/2019,09:01 am,Adoption,On-site Adoption,32211
01/26/2019,05:42 pm,JHS-A-54660,Ellis,Cat,Domestic Shorthair,Mix,72,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,981020029434764,02/24/2019,07:44 am,Adoption,PetSmart Regency #299,32211
01/26/2019,05:42 pm,JHS-A-54663,Fran,Cat,Domestic Shorthair,Mix,36,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32211,,981020029396459,02/11/2019,06:16 pm,Adoption,On Site Adoption,32211
01/26/2019,05:34 pm,JHS-A-54659,Coconut,Cat,Domestic Shorthair,Mix,144,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32219,,981020029429095,04/29/2019,04:26 pm,Adoption,On Site Adoption,32219
01/26/2019,05:34 pm,JHS-A-30610,Roxy,Cat,Domestic Shorthair,Mix,119,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32219,,981020013067325,02/16/2019,05:25 pm,Adoption,On Site Adoption,32219
01/26/2019,05:29 pm,JHS-A-54657,Cupcake,Dog,Mixed Breed (Large),Mix,36,,Female,No,Yes,Stray,Drop Off,32209,32209,981020029444468,02/08/2019,02:33 pm,Adoption,On Site Adoption,32209
01/26/2019,05:29 pm,JHS-A-54658,Bubba,Dog,Mixed Breed (Large),Mix,36,,Male,No,Yes,Stray,Drop Off,32209,32209,981020029537609,02/10/2019,10:57 am,Adoption,On Site Adoption,32209
01/26/2019,05:07 pm,JHS-A-54656,Star,Cat,Domestic Shorthair,Mix,35,,Female,No,Yes,Stray,Drop Off,32224,32224,981020029517437,02/01/2019,12:56 pm,Adoption,On Site Adoption,32224
01/26/2019,04:44 pm,JHS-A-54655,Tempeh,Dog,Mixed Breed (Large),Mix,2,,Male,No,Yes,Stray,Drop Off,32216,32216,981020029442952,02/13/2019,05:37 pm,Adoption,On Site Adoption,32216
01/26/2019,04:20 pm,JHS-A-54654,Big Bird,Dog,Mixed Breed (Large),Mix,23,,Male,No,Yes,Stray,Drop Off,32211,32211,981020029458589,01/28/2019,02:32 pm,Return to Owner/Guardian,By Other (specify in memo),32211
01/26/2019,04:18 pm,JHS-A-54653,Snuffleupagus,Dog,Mixed Breed (Small),Mix,71,,Male,No,Yes,Stray,Drop Off,32211,32211,981020029422213,01/27/2019,04:47 pm,Return to Owner/Guardian,By Other (specify in memo),32211
01/26/2019,03:34 pm,JHS-A-54652,Lily,Dog,Mixed Breed (Large),Mix,24,,Female,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32003,,981020025465798,01/26/2019,05:46 pm,Adoption,On Site Adoption,32003
01/26/2019,02:01 pm,JHS-A-54651,Absolem,Cat,Domestic Shorthair,Mix,6,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020029538128,01/30/2019,04:44 pm,Adoption,PetSmart Southside #300,32246
01/26/2019,02:01 pm,JHS-A-54649,Luna,Cat,Domestic Shorthair,Mix,4,,Female,Yes,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020029416149,01/28/2019,04:01 pm,Adoption,On Site Adoption,32246
01/26/2019,02:01 pm,JHS-A-54650,Grimm,Cat,Domestic Shorthair,Mix,6,,Male,No,Yes,Owner/Guardian Surrender,Walk-In Surrender,32246,,981020029395577,01/29/2019,06:46 pm,Adoption,PetSmart Town Center #297,32246
